Hard Coral - HC,Benthic,Indicator,15,"Calcium carbonate skeleton that will not move when wafted.~Visible corallites (the skeleton deposited by each polyp). Polyps are mostly out at night, therefore only corallites are visible during the day.~A sandpaper-like or knobby surface (all the corallites of the colony).~Polyps have 6 or multiple of 6 tentacles (EXCEPT: blue coral, and organ pipe coral which have 8, and fire coral which is ''fuzzy'' looking).~Different morphologies exist - encrusting hard corals are sometimes overlooked.~Hard corals that feed during the day exist. Don''t be thrown off by those that does and can look like soft corals at first glance."
Other - OT,Benthic,Indicator,15,"Hydroids are related to coral. They look like feathers or ferns and are often called stinging hydroids because they sting! DON''T TOUCH!~Gorgonians are actually soft corals but don''t come under the SC category. They are common in areas of high current where they position themselves against the current and filter out food from the water that travels across them.~Anemones are also related to coral. They frequently have anemone fish living in them, however, not always.~Any types of clams are counted as other, including the giant clam, boring clams or any other types. They are sessile so although they are invertebrates they are counted in the benthic section . The shell of the clam is counted as rock as it provides a surface for other organisms to grow on.~Also known as sea mats and lace corals, Bryozoans are unrelated to true corals. Colonies of independent units make up lace or sheet-like structures.~Seagrasses are not counted within the algae category as they are flowering plants rather than algae. The distribution is also different to algae as seagrass is usually found in meadows around reef systems but not on the reef itself. In this bay you can find eight species of seagrasses.~Tubastrea is a type of hard coral however it is not hermatipic as it does not have the mutualistic relationship with zooxanthellae. This means that Tubastrea can grow at depth as it does not require light.~Tubeworms are worm-like molluscs grow inside a shell tube, up to 15cm long, firmly cemented to live coral, dead coral or rock. They will retract if you come close."
Soft Coral - SC,Benthic,Indicator,15,"Soft corals do not build reefs as their skeleton is made from soft tissue that is supported internally by a matrix of individual calcareous elements.~Soft corals can be differentiated from hard corals by wafting the water column; soft corals'' superstructure will move. Many soft corals will also have their polyps out during the daytime and you can count their 8 tentacles (Octocorals).~Polyps always have 8 tentacles, which are hairy-looking.~Polyps are often day feeders.~Smooth texture with small, regular holes if polyps are retracted.~Surface of some soft corals can appear leathery or rubbery."
Sponge - SP,Benthic,Indicator,15,"Surface often matt or dull.~Simple organisms with no set shape. Think IRREGULAR!~Can assume a variety of shape and sizes from small encrusting animals to large tube, barrel foliose forms.~To tell these from hard corals, waft them, and they will sway. ~To tell them from soft corals, look closely at the surface for irregular texture, covered in different size holes. These hole will NOT close up if you waft your hand over them.~To tell them from ascidians perform the waft test again. The holes will close if it''s an ascidian. Ascidians also often tend to have a more shiny colorful surface."
Zooanthids & Corallimorphs - ZC,Benthic,Indicator,15,"Zoanthids are a small group of predominantly colonial, anemone-like forms (without a pedal disk) that are common on tropical reefs. They can potentially cover large areas and therefore be a competitor for space with reef-forming corals.~Corallimorphs are another small group closely related to the hard corals but lack a calcareous skeleton. Corallimorph tentacles are also generally in radial rows, more like an anemone."
Angelfish,FishFamily,NA,15,"Pomacanthidae: Round, laterally compressed, broader/larger~Spine on their gill operculum ~Shelter: rocks, boulders and coral crevices~Very colourful, huge juvenile variations~Diet: algae, sponge, benthic invertebrates or some feed on pelagic zooplankton"
Blenny,FishFamily,NA,15,"Bottom dwellers (similar to gobies)~Small elongate body~One dorsal fin~Blunt head, long anal fin (cirri above eyes)~Blennies perch with curved bodies (gobies straight)~Highly adaptable - found in most marine environments"
Eel,FishFamily,NA,15,"Elongated snake like bodies~Moray eels - no pectoral/ventral fins, dorsal + anal fins join~Aggressive, head showing out of crevices by day~Snake eels:  thinner, hunt by day, pointed snouts~Conger eels: similar fins to morays but they have pectoral and dorsal fins~Garden eels: hide in burrows in the sand poke heads out of the holes, very shy"
Goby,FishFamily,NA,15,Gobiidae: Largest family of marine fish with over 1600 species ~Mainly small bottom dwelling carnivores~2 distinct dorsal fins which you can 'gobe-tween'~Mutualistic relationship with burrowing shrimp
Spiny lobster,FishFamily,NA,15,"Nocturnal scavengers, will hide in cracks during the day."
Acropora,Coral,NA,15,This genus displays all growth forms except massive~Colonies are most often branching or digitate~Polyps are usually extended at night~Cup-like corallites~One larger corallite cup at the growing point (axial)
Cyphastrea,Coral,NA,15,"Massive or encrusting.~The most common species, Cyphastrea serailia, is often sub-massive. ~Corallites are well spaced, plocoid, sometimes slightly conical and have a very small calice, <3mm.~Septa are well developed and form a characteristic star pattern visible underwater.~Coenosteum heavily granulated.~Tentacles are only extended at night."
Echinopora,Coral,NA,15,"Wide variety of growth forms from encrusting through foliaceous and branching.~Corallite are plocoid and calices average 10mm with walls often the same size.~Coenosteum, septa and costae are toothed, giving colonies a very granulated appearance.~Paliform lobes can be well developed in some species.~Corallites may be oriented at odd angles, giving the colony an untidy appearance.~Tentacles are only extended at night.~Most similar to Cyphastrea, which is differentiated by smaller corallites, thinner walls, massive growth form, neater corallite orientation."
Pavona,Coral,NA,15,"Colonies are massive, submassive, encrusting, laminar, or frond-like (bushes of flattened irregular branches).~Corallites have poorly defined walls and are small shallow depressions.~Prominent septo-costae that extend into distinctive patterns connecting the corallites."
Favites,Coral,NA,17,"Massive - flat or dome shaped.~Corallites are cerioid, occasionally subplocoid.~Paliform lobes are rarely developed.~Tentacles are only extended at night.~Unequal intratentacular budding."
